'sample interval','ABPmean','ABPsys','ABPdias','C.O.','HR','PAPmean','PAPsys','PAPdias','PULSE','RESP','SpO2','Tblood'
276,79.000,111.000,62.000,9.490,108.000,29.000,37.000,22.000,106.000,14.000,89.000,37.200
277,79.000,112.000,62.000,9.490,108.000,29.000,37.000,22.000,107.000,14.000,89.000,37.200
278,78.000,111.000,62.000,9.490,108.000,29.000,37.000,22.000,107.000,15.000,89.000,37.200
279,78.000,112.000,62.000,9.490,106.000,29.000,37.000,21.000,107.000,15.000,89.000,37.200
280,77.000,112.000,60.000,9.490,106.000,29.000,37.000,20.000,107.000,15.000,88.000,37.200
281,77.000,111.000,60.000,9.490,106.000,29.000,37.000,20.000,107.000,14.000,88.000,37.200
282,76.000,109.000,59.000,9.490,107.000,27.000,35.000,19.000,107.000,16.000,88.000,37.200
283,76.000,109.000,60.000,9.490,107.000,27.000,35.000,19.000,106.000,15.000,88.000,37.200
284,76.000,109.000,59.000,9.490,107.000,27.000,34.000,16.000,106.000,14.000,88.000,37.200
285,75.000,108.000,59.000,9.490,107.000,27.000,34.000,16.000,106.000,17.000,89.000,37.200
286,74.000,107.000,58.000,9.490,107.000,26.000,33.000,15.000,106.000,20.000,89.000,37.200
287,75.000,107.000,58.000,9.490,107.000,26.000,33.000,15.000,106.000,20.000,89.000,37.200
288,76.000,108.000,59.000,9.490,106.000,26.000,34.000,16.000,106.000,19.000,89.000,37.200
289,75.000,107.000,58.000,9.490,106.000,25.000,33.000,16.000,106.000,18.000,89.000,37.200
290,74.000,106.000,58.000,9.490,106.000,24.000,33.000,14.000,106.000,22.000,90.000,37.200
291,74.000,106.000,57.000,9.490,106.000,24.000,33.000,14.000,106.000,22.000,90.000,37.200
292,75.000,107.000,58.000,9.490,106.000,25.000,33.000,14.000,106.000,22.000,90.000,37.200
293,75.000,107.000,59.000,9.490,106.000,25.000,33.000,14.000,105.000,22.000,90.000,37.200
294,74.000,106.000,58.000,9.490,106.000,23.000,32.000,15.000,105.000,23.000,90.000,37.200
295,74.000,105.000,57.000,9.490,106.000,24.000,32.000,15.000,105.000,23.000,90.000,37.200
296,74.000,105.000,57.000,9.490,106.000,24.000,32.000,15.000,105.000,23.000,90.000,37.200
297,74.000,106.000,58.000,9.490,105.000,25.000,34.000,17.000,104.000,23.000,90.000,37.200
298,74.000,105.000,57.000,9.490,105.000,25.000,33.000,16.000,104.000,23.000,90.000,37.200
299,74.000,105.000,57.000,9.490,105.000,25.000,34.000,17.000,104.000,20.000,90.000,37.200
300,74.000,105.000,58.000,9.490,105.000,25.000,34.000,17.000,105.000,20.000,90.000,37.200
301,74.000,106.000,58.000,9.490,105.000,27.000,36.000,18.000,105.000,20.000,90.000,37.200
302,73.000,105.000,58.000,9.490,105.000,26.000,35.000,18.000,105.000,20.000,90.000,37.200
303,73.000,103.000,57.000,9.490,105.000,26.000,34.000,17.000,104.000,20.000,90.000,37.200
304,73.000,104.000,57.000,9.490,105.000,26.000,34.000,17.000,104.000,20.000,90.000,37.200
305,74.000,105.000,58.000,9.490,104.000,27.000,35.000,18.000,104.000,20.000,90.000,37.200
306,73.000,103.000,57.000,9.490,104.000,25.000,33.000,17.000,104.000,20.000,90.000,37.200
307,72.000,102.000,56.000,9.490,104.000,24.000,32.000,13.000,104.000,20.000,90.000,37.200
308,72.000,102.000,56.000,9.490,104.000,25.000,34.000,17.000,104.000,19.000,90.000,37.200
309,72.000,102.000,56.000,9.490,104.000,25.000,34.000,16.000,104.000,18.000,90.000,37.200
310,71.000,102.000,55.000,9.490,104.000,24.000,33.000,13.000,104.000,17.000,90.000,37.200
311,70.000,101.000,55.000,9.490,105.000,24.000,33.000,15.000,104.000,14.000,90.000,37.200
312,70.000,100.000,54.000,9.490,104.000,24.000,33.000,15.000,104.000,14.000,90.000,37.200
313,70.000,101.000,54.000,9.490,104.000,25.000,33.000,15.000,104.000,14.000,90.000,37.200
314,69.000,100.000,54.000,9.490,104.000,25.000,33.000,15.000,103.000,14.000,90.000,37.200
315,68.000,99.000,53.000,9.490,104.000,23.000,31.000,13.000,103.000,14.000,90.000,37.200
316,68.000,99.000,53.000,9.490,104.000,24.000,33.000,16.000,102.000,14.000,90.000,37.200
317,68.000,99.000,53.000,9.490,103.000,24.000,34.000,15.000,102.000,14.000,90.000,37.200
318,68.000,99.000,53.000,9.490,103.000,25.000,34.000,15.000,102.000,14.000,90.000,37.200
319,67.000,98.000,52.000,9.490,103.000,24.000,32.000,13.000,102.000,14.000,90.000,37.200
320,67.000,97.000,52.000,9.490,102.000,24.000,32.000,14.000,102.000,14.000,90.000,37.200
321,67.000,98.000,52.000,9.490,102.000,24.000,32.000,14.000,102.000,14.000,90.000,37.200
322,67.000,98.000,52.000,9.490,102.000,25.000,33.000,15.000,102.000,14.000,90.000,37.200
323,66.000,97.000,52.000,9.490,102.000,23.000,31.000,12.000,102.000,13.000,90.000,37.200
324,66.000,97.000,51.000,9.490,102.000,23.000,31.000,12.000,101.000,11.000,90.000,37.200
325,67.000,97.000,51.000,9.490,102.000,23.000,31.000,12.000,101.000,11.000,90.000,37.200
326,67.000,98.000,52.000,9.490,102.000,23.000,31.000,12.000,101.000,11.000,90.000,37.200
327,66.000,96.000,52.000,9.490,102.000,23.000,31.000,13.000,101.000,11.000,91.000,37.200
328,66.000,96.000,51.000,9.490,102.000,23.000,31.000,13.000,101.000,11.000,91.000,37.200
329,67.000,96.000,51.000,9.490,101.000,23.000,31.000,13.000,101.000,11.000,91.000,37.200
330,67.000,98.000,52.000,9.490,101.000,24.000,32.000,14.000,101.000,11.000,91.000,37.200
331,67.000,99.000,53.000,9.490,102.000,25.000,33.000,16.000,101.000,11.000,91.000,37.200
332,68.000,99.000,53.000,9.490,102.000,25.000,33.000,16.000,101.000,11.000,91.000,37.200
333,68.000,99.000,53.000,9.490,101.000,25.000,34.000,15.000,101.000,11.000,91.000,37.200
334,67.000,98.000,52.000,9.490,101.000,25.000,34.000,15.000,101.000,11.000,91.000,37.200
335,67.000,98.000,52.000,9.490,101.000,25.000,34.000,15.000,101.000,11.000,91.000,37.200
336,68.000,99.000,53.000,9.490,101.000,26.000,34.000,15.000,101.000,11.000,91.000,37.200
337,67.000,97.000,53.000,9.490,102.000,26.000,34.000,16.000,101.000,11.000,91.000,37.200
338,67.000,96.000,52.000,9.490,102.000,25.000,32.000,14.000,102.000,11.000,90.000,37.200
339,68.000,97.000,52.000,9.490,102.000,25.000,33.000,14.000,102.000,11.000,90.000,37.200
340,68.000,98.000,53.000,9.490,102.000,25.000,33.000,14.000,102.000,11.000,90.000,37.200
341,68.000,99.000,52.000,9.490,103.000,26.000,34.000,15.000,102.000,11.000,90.000,37.200
342,69.000,99.000,53.000,9.490,103.000,26.000,35.000,16.000,102.000,11.000,90.000,37.200
343,69.000,100.000,54.000,9.490,103.000,27.000,35.000,17.000,103.000,14.000,90.000,37.200
344,69.000,100.000,54.000,9.490,103.000,26.000,35.000,17.000,103.000,14.000,90.000,37.200
345,70.000,101.000,54.000,9.490,103.000,27.000,35.000,17.000,103.000,14.000,89.000,37.200
346,70.000,100.000,55.000,9.490,103.000,26.000,34.000,20.000,103.000,15.000,89.000,37.200
347,71.000,101.000,55.000,9.490,103.000,26.000,32.000,18.000,103.000,15.000,89.000,37.200
348,71.000,101.000,55.000,9.490,103.000,26.000,33.000,18.000,103.000,15.000,89.000,37.200
349,70.000,100.000,55.000,9.490,103.000,26.000,33.000,18.000,103.000,15.000,89.000,37.200
350,69.000,99.000,54.000,9.490,103.000,25.000,31.000,16.000,104.000,15.000,89.000,37.200
351,69.000,99.000,54.000,9.490,104.000,24.000,31.000,17.000,104.000,14.000,88.000,37.200
352,70.000,99.000,54.000,9.490,104.000,25.000,32.000,18.000,104.000,13.000,89.000,37.200
353,70.000,99.000,54.000,9.490,104.000,25.000,32.000,19.000,104.000,16.000,89.000,37.200
354,70.000,98.000,54.000,9.490,104.000,25.000,32.000,19.000,104.000,16.000,89.000,37.200
355,70.000,99.000,55.000,9.490,105.000,26.000,32.000,18.000,104.000,17.000,89.000,37.200
356,69.000,98.000,55.000,9.490,105.000,26.000,32.000,19.000,104.000,17.000,89.000,37.200
357,70.000,100.000,55.000,9.490,105.000,26.000,33.000,19.000,104.000,17.000,89.000,37.200
358,69.000,99.000,55.000,9.490,104.000,26.000,33.000,19.000,103.000,17.000,89.000,37.200
359,70.000,100.000,55.000,9.490,104.000,26.000,34.000,19.000,103.000,17.000,89.000,37.200
360,69.000,99.000,54.000,9.490,104.000,26.000,34.000,18.000,103.000,17.000,89.000,37.200
361,69.000,99.000,53.000,9.490,104.000,26.000,34.000,18.000,103.000,17.000,89.000,37.200
362,69.000,100.000,54.000,9.490,103.000,26.000,34.000,18.000,103.000,17.000,89.000,37.200
363,68.000,98.000,53.000,9.490,103.000,26.000,34.000,18.000,103.000,19.000,89.000,37.200
364,69.000,99.000,53.000,9.490,103.000,26.000,34.000,18.000,103.000,19.000,89.000,37.200
365,68.000,98.000,53.000,9.490,103.000,25.000,33.000,17.000,102.000,19.000,89.000,37.200
366,67.000,97.000,52.000,9.490,103.000,25.000,33.000,16.000,102.000,19.000,89.000,37.200
367,67.000,96.000,52.000,9.490,103.000,24.000,32.000,16.000,102.000,19.000,89.000,37.200
368,68.000,98.000,52.000,9.490,103.000,25.000,32.000,16.000,102.000,19.000,90.000,37.200
369,68.000,97.000,52.000,9.490,103.000,25.000,33.000,16.000,103.000,19.000,90.000,37.200
370,68.000,98.000,53.000,9.490,103.000,25.000,33.000,16.000,103.000,19.000,91.000,37.200
371,67.000,97.000,53.000,9.490,103.000,25.000,33.000,16.000,103.000,19.000,91.000,37.200
372,67.000,97.000,52.000,9.490,103.000,25.000,33.000,16.000,102.000,19.000,92.000,37.200
373,67.000,98.000,53.000,9.490,103.000,25.000,33.000,16.000,102.000,19.000,92.000,37.200
374,66.000,97.000,52.000,9.490,103.000,24.000,32.000,15.000,102.000,19.000,92.000,37.200
375,66.000,96.000,51.000,9.490,103.000,23.000,30.000,15.000,102.000,19.000,92.000,37.200
376,65.000,95.000,51.000,9.490,102.000,23.000,30.000,13.000,101.000,18.000,92.000,37.200
377,65.000,94.000,50.000,9.490,102.000,23.000,30.000,15.000,102.000,17.000,92.000,37.200
378,65.000,94.000,50.000,9.490,102.000,23.000,30.000,15.000,102.000,16.000,93.000,37.200
379,66.000,95.000,51.000,9.490,102.000,23.000,30.000,15.000,102.000,15.000,93.000,37.200
380,66.000,95.000,51.000,9.490,102.000,27.000,33.000,19.000,102.000,14.000,93.000,37.200
381,66.000,95.000,51.000,9.490,102.000,27.000,34.000,19.000,102.000,13.000,93.000,37.200
382,66.000,95.000,51.000,9.490,102.000,27.000,33.000,20.000,102.000,12.000,93.000,37.200
383,66.000,95.000,51.000,9.490,102.000,27.000,34.000,19.000,101.000,11.000,93.000,37.200
384,65.000,93.000,51.000,9.490,102.000,26.000,34.000,19.000,101.000,15.000,93.000,37.200
385,65.000,94.000,50.000,9.490,102.000,26.000,34.000,18.000,101.000,15.000,93.000,37.200
386,66.000,95.000,50.000,9.490,101.000,26.000,34.000,18.000,101.000,15.000,92.000,37.200
387,67.000,96.000,51.000,9.490,101.000,26.000,34.000,19.000,101.000,15.000,92.000,37.200
388,69.000,99.000,53.000,9.490,104.000,28.000,36.000,21.000,102.000,15.000,92.000,37.200
389,70.000,100.000,54.000,9.490,104.000,28.000,36.000,21.000,103.000,15.000,91.000,37.200
390,72.000,103.000,55.000,9.490,106.000,27.000,35.000,20.000,105.000,15.000,91.000,37.200
391,72.000,103.000,56.000,9.490,106.000,27.000,36.000,20.000,106.000,15.000,90.000,37.200
392,71.000,103.000,56.000,9.490,108.000,26.000,34.000,19.000,106.000,15.000,90.000,37.200
393,72.000,104.000,57.000,9.490,107.000,27.000,35.000,19.000,106.000,15.000,89.000,37.200
394,71.000,103.000,56.000,9.490,107.000,26.000,33.000,18.000,106.000,15.000,89.000,37.200
395,71.000,102.000,55.000,9.490,107.000,26.000,33.000,17.000,106.000,15.000,89.000,37.200
396,71.000,102.000,55.000,9.490,107.000,26.000,33.000,18.000,106.000,16.000,89.000,37.200
397,70.000,101.000,55.000,9.490,107.000,25.000,32.000,17.000,106.000,16.000,89.000,37.200
398,70.000,101.000,54.000,9.490,107.000,25.000,33.000,17.000,105.000,16.000,89.000,37.200
399,69.000,100.000,54.000,9.490,106.000,25.000,32.000,17.000,105.000,15.000,89.000,37.200
400,69.000,100.000,54.000,9.490,106.000,25.000,33.000,16.000,105.000,15.000,89.000,37.200
401,69.000,100.000,54.000,9.490,106.000,25.000,33.000,16.000,103.000,15.000,89.000,37.200
402,68.000,99.000,53.000,9.490,105.000,24.000,32.000,16.000,103.000,15.000,89.000,37.200
403,67.000,97.000,52.000,9.490,104.000,23.000,30.000,14.000,103.000,15.000,90.000,37.200
404,66.000,96.000,52.000,9.490,104.000,22.000,30.000,13.000,103.000,14.000,90.000,37.200
405,66.000,96.000,51.000,9.490,104.000,23.000,30.000,14.000,103.000,13.000,91.000,37.200
406,66.000,95.000,51.000,9.490,104.000,23.000,30.000,15.000,103.000,12.000,91.000,37.200
407,66.000,96.000,51.000,9.490,104.000,24.000,31.000,16.000,103.000,11.000,91.000,37.200
408,67.000,96.000,51.000,9.490,103.000,27.000,34.000,18.000,103.000,13.000,92.000,37.200
409,67.000,96.000,51.000,9.490,103.000,27.000,34.000,18.000,103.000,13.000,92.000,37.200
410,67.000,95.000,51.000,9.490,103.000,26.000,34.000,19.000,103.000,13.000,92.000,37.200
411,67.000,95.000,51.000,9.490,103.000,27.000,34.000,19.000,102.000,13.000,91.000,37.200
412,67.000,95.000,52.000,9.490,103.000,27.000,33.000,20.000,102.000,19.000,91.000,37.200
413,67.000,95.000,52.000,9.490,103.000,27.000,33.000,20.000,102.000,18.000,91.000,37.200
414,67.000,96.000,53.000,9.490,103.000,26.000,33.000,20.000,102.000,19.000,91.000,37.200
415,66.000,93.000,52.000,9.490,103.000,26.000,33.000,20.000,102.000,19.000,91.000,37.200
416,67.000,95.000,52.000,9.490,103.000,26.000,33.000,19.000,102.000,19.000,90.000,37.200
417,69.000,97.000,54.000,9.490,103.000,26.000,33.000,19.000,102.000,19.000,89.000,37.200
418,71.000,98.000,55.000,9.490,103.000,26.000,33.000,19.000,103.000,18.000,89.000,37.200
419,72.000,101.000,57.000,9.490,105.000,27.000,34.000,20.000,105.000,18.000,88.000,37.200
420,73.000,102.000,58.000,9.490,105.000,27.000,34.000,20.000,106.000,18.000,88.000,37.200
421,73.000,103.000,58.000,9.490,107.000,27.000,34.000,19.000,108.000,18.000,88.000,37.200
422,74.000,104.000,59.000,9.490,107.000,27.000,34.000,19.000,108.000,18.000,87.000,37.200
423,73.000,103.000,58.000,9.490,109.000,25.000,33.000,18.000,108.000,18.000,87.000,37.200
424,72.000,102.000,57.000,9.490,109.000,25.000,32.000,17.000,108.000,19.000,86.000,37.200
425,71.000,101.000,56.000,9.490,108.000,24.000,31.000,16.000,107.000,35.000,86.000,37.200
426,70.000,101.000,55.000,9.490,108.000,24.000,31.000,16.000,107.000,33.000,86.000,37.200
427,70.000,100.000,54.000,9.490,108.000,24.000,31.000,16.000,107.000,33.000,86.000,37.200
428,70.000,101.000,55.000,9.490,108.000,24.000,31.000,16.000,107.000,34.000,86.000,37.200
429,69.000,99.000,54.000,9.490,107.000,24.000,31.000,16.000,107.000,34.000,86.000,37.200
430,69.000,100.000,54.000,9.490,107.000,25.000,36.000,15.000,105.000,34.000,86.000,37.200
431,68.000,98.000,53.000,9.490,106.000,25.000,35.000,15.000,105.000,35.000,86.000,37.200
432,67.000,97.000,52.000,9.490,106.000,23.000,32.000,14.000,104.000,35.000,86.000,37.200
433,67.000,97.000,52.000,9.490,105.000,23.000,32.000,14.000,104.000,35.000,87.000,37.200
434,68.000,97.000,52.000,9.490,104.000,24.000,32.000,14.000,104.000,35.000,87.000,37.200
435,67.000,97.000,53.000,9.490,104.000,24.000,32.000,15.000,104.000,31.000,87.000,37.200
436,67.000,96.000,52.000,9.490,104.000,23.000,32.000,14.000,104.000,31.000,88.000,37.200
437,66.000,96.000,51.000,9.490,104.000,23.000,32.000,14.000,104.000,31.000,88.000,37.200
438,66.000,95.000,51.000,9.490,104.000,23.000,30.000,13.000,103.000,31.000,88.000,37.200
439,66.000,95.000,51.000,9.490,104.000,23.000,30.000,13.000,103.000,31.000,88.000,37.200
440,66.000,95.000,51.000,9.490,104.000,23.000,30.000,14.000,103.000,31.000,88.000,37.200
441,66.000,95.000,51.000,9.490,104.000,24.000,30.000,15.000,103.000,31.000,88.000,37.200
442,66.000,95.000,51.000,9.490,104.000,24.000,31.000,15.000,103.000,31.000,88.000,37.200
443,65.000,94.000,50.000,9.490,104.000,23.000,30.000,13.000,104.000,30.000,88.000,37.200
444,65.000,94.000,50.000,9.490,104.000,22.000,30.000,12.000,104.000,23.000,88.000,37.200
445,66.000,94.000,51.000,9.490,104.000,23.000,30.000,12.000,104.000,22.000,88.000,37.200
446,67.000,96.000,52.000,9.490,105.000,25.000,33.000,15.000,104.000,22.000,88.000,37.200
447,67.000,96.000,52.000,9.490,105.000,25.000,33.000,15.000,104.000,21.000,88.000,37.200
448,68.000,96.000,53.000,9.490,105.000,25.000,33.000,15.000,104.000,21.000,88.000,37.200
449,68.000,96.000,53.000,9.490,105.000,25.000,33.000,16.000,104.000,20.000,88.000,37.200
450,68.000,98.000,53.000,9.490,104.000,25.000,35.000,16.000,104.000,20.000,88.000,37.200
451,68.000,98.000,54.000,9.490,104.000,26.000,36.000,16.000,103.000,20.000,88.000,37.200
452,68.000,97.000,53.000,9.490,104.000,25.000,35.000,16.000,103.000,20.000,88.000,37.200
453,67.000,96.000,52.000,9.490,104.000,23.000,32.000,12.000,103.000,18.000,88.000,37.200
454,67.000,97.000,53.000,9.490,103.000,23.000,32.000,12.000,103.000,18.000,88.000,37.200
455,68.000,98.000,54.000,9.490,103.000,24.000,34.000,16.000,103.000,18.000,87.000,37.200
456,67.000,96.000,53.000,9.490,104.000,22.000,32.000,12.000,103.000,18.000,87.000,37.200
457,66.000,96.000,52.000,9.490,104.000,21.000,31.000,11.000,103.000,16.000,87.000,37.200
458,66.000,96.000,52.000,9.490,104.000,22.000,31.000,11.000,104.000,16.000,87.000,37.200
459,67.000,97.000,53.000,9.490,104.000,22.000,32.000,12.000,104.000,16.000,87.000,37.200
460,66.000,96.000,52.000,9.490,104.000,22.000,31.000,12.000,104.000,16.000,88.000,37.200
461,66.000,95.000,52.000,9.490,104.000,22.000,31.000,12.000,104.000,16.000,88.000,37.200
462,66.000,95.000,51.000,9.490,104.000,24.000,31.000,15.000,104.000,16.000,88.000,37.200
463,66.000,96.000,51.000,9.490,104.000,24.000,32.000,15.000,104.000,16.000,88.000,37.200
464,65.000,95.000,51.000,9.490,104.000,24.000,32.000,15.000,103.000,16.000,88.000,37.200
465,64.000,94.000,50.000,9.490,104.000,24.000,32.000,15.000,103.000,16.000,89.000,37.200
466,64.000,93.000,50.000,9.490,104.000,24.000,32.000,15.000,103.000,16.000,89.000,37.200
467,64.000,93.000,50.000,9.490,104.000,24.000,32.000,15.000,103.000,16.000,89.000,37.200
468,63.000,92.000,49.000,9.490,103.000,23.000,31.000,15.000,102.000,16.000,89.000,37.200
469,63.000,92.000,49.000,9.490,103.000,23.000,31.000,13.000,101.000,18.000,89.000,37.200
470,62.000,91.000,48.000,9.490,102.000,23.000,31.000,14.000,101.000,18.000,89.000,37.200
471,63.000,92.000,48.000,9.490,102.000,24.000,33.000,15.000,101.000,18.000,89.000,37.200
472,62.000,91.000,48.000,9.490,102.000,24.000,32.000,15.000,101.000,18.000,90.000,37.200
473,62.000,91.000,48.000,9.490,102.000,23.000,32.000,14.000,101.000,17.000,90.000,37.200
474,62.000,91.000,48.000,9.490,102.000,24.000,31.000,14.000,101.000,17.000,90.000,37.200
475,63.000,92.000,48.000,9.490,102.000,25.000,32.000,16.000,102.000,17.000,90.000,37.200
476,63.000,92.000,49.000,9.490,102.000,25.000,32.000,16.000,102.000,17.000,90.000,37.200
477,63.000,92.000,49.000,9.490,102.000,23.000,30.000,15.000,102.000,15.000,90.000,37.200
478,63.000,92.000,49.000,9.490,103.000,23.000,30.000,15.000,103.000,16.000,90.000,37.200
479,64.000,93.000,49.000,9.490,103.000,24.000,33.000,17.000,104.000,15.000,90.000,37.200
480,64.000,93.000,49.000,9.490,104.000,25.000,33.000,14.000,104.000,14.000,90.000,37.200
481,64.000,93.000,49.000,9.490,104.000,24.000,32.000,13.000,104.000,13.000,90.000,37.200
482,64.000,93.000,49.000,9.490,104.000,24.000,32.000,13.000,104.000,16.000,90.000,37.200
483,66.000,94.000,51.000,9.490,104.000,24.000,32.000,14.000,104.000,16.000,90.000,37.200
484,66.000,96.000,52.000,9.490,104.000,25.000,33.000,15.000,103.000,16.000,90.000,37.200
485,65.000,94.000,51.000,9.490,104.000,25.000,33.000,15.000,103.000,16.000,90.000,37.200
486,64.000,94.000,51.000,9.490,104.000,24.000,32.000,13.000,103.000,16.000,90.000,37.200
487,64.000,93.000,50.000,9.490,104.000,24.000,32.000,13.000,102.000,16.000,90.000,37.200
488,64.000,94.000,50.000,9.490,103.000,24.000,33.000,16.000,102.000,16.000,90.000,37.200
489,63.000,93.000,49.000,9.490,103.000,23.000,32.000,15.000,102.000,16.000,90.000,37.200
490,63.000,92.000,49.000,9.490,103.000,23.000,31.000,14.000,102.000,16.000,90.000,37.200
491,63.000,92.000,49.000,9.490,103.000,23.000,31.000,14.000,102.000,16.000,90.000,37.200
492,63.000,92.000,48.000,9.490,103.000,23.000,31.000,15.000,102.000,16.000,90.000,37.200
493,62.000,92.000,48.000,9.490,102.000,23.000,31.000,13.000,102.000,16.000,90.000,37.200
494,62.000,91.000,48.000,9.490,102.000,23.000,30.000,13.000,102.000,16.000,90.000,37.200
495,62.000,90.000,47.000,9.490,102.000,23.000,30.000,14.000,102.000,16.000,90.000,37.200
496,62.000,91.000,47.000,9.490,102.000,23.000,32.000,14.000,101.000,16.000,90.000,37.200
497,62.000,91.000,47.000,9.490,102.000,23.000,32.000,14.000,101.000,16.000,90.000,37.200
498,61.000,90.000,47.000,9.490,102.000,22.000,30.000,11.000,101.000,16.000,90.000,37.200
499,61.000,89.000,47.000,9.490,102.000,22.000,29.000,13.000,101.000,16.000,90.000,37.200
500,61.000,90.000,47.000,9.490,101.000,23.000,31.000,14.000,100.000,16.000,90.000,37.200
501,61.000,90.000,47.000,9.490,101.000,23.000,31.000,14.000,100.000,16.000,90.000,37.200
