'sample interval','ABPmean','ABPsys','ABPdias','CVP','HR','NBPmean','NBPsys','NBPdias','PULSE','RESP','SpO2'
300,118.000,155.000,92.000,12.000,97.000,0.000,0.000,0.000,95.000,15.000,94.000
301,118.000,155.000,93.000,13.000,96.000,0.000,0.000,0.000,95.000,14.000,94.000
302,118.000,155.000,92.000,13.000,96.000,0.000,0.000,0.000,95.000,14.000,94.000
303,118.000,155.000,92.000,13.000,96.000,0.000,0.000,0.000,95.000,15.000,94.000
304,118.000,154.000,92.000,13.000,96.000,0.000,0.000,0.000,95.000,15.000,94.000
305,118.000,154.000,92.000,12.000,96.000,0.000,0.000,0.000,95.000,15.000,94.000
306,118.000,154.000,92.000,13.000,96.000,0.000,0.000,0.000,95.000,14.000,94.000
307,118.000,154.000,92.000,13.000,96.000,0.000,0.000,0.000,95.000,14.000,94.000
308,118.000,155.000,92.000,12.000,96.000,0.000,0.000,0.000,95.000,14.000,94.000
309,118.000,155.000,93.000,13.000,96.000,0.000,0.000,0.000,96.000,14.000,95.000
310,118.000,155.000,93.000,13.000,96.000,0.000,0.000,0.000,96.000,14.000,95.000
311,119.000,155.000,93.000,12.000,96.000,0.000,0.000,0.000,96.000,14.000,95.000
312,119.000,156.000,93.000,12.000,96.000,0.000,0.000,0.000,96.000,14.000,94.000
313,120.000,157.000,94.000,12.000,96.000,0.000,0.000,0.000,96.000,14.000,94.000
314,120.000,157.000,94.000,12.000,96.000,0.000,0.000,0.000,96.000,14.000,94.000
315,120.000,157.000,94.000,13.000,96.000,0.000,0.000,0.000,96.000,17.000,94.000
316,120.000,157.000,94.000,13.000,96.000,0.000,0.000,0.000,96.000,17.000,94.000
317,120.000,157.000,94.000,12.000,97.000,0.000,0.000,0.000,96.000,17.000,94.000
318,120.000,157.000,94.000,12.000,96.000,0.000,0.000,0.000,90.000,16.000,94.000
319,120.000,157.000,94.000,12.000,97.000,0.000,0.000,0.000,89.000,15.000,94.000
320,120.000,157.000,94.000,12.000,97.000,0.000,0.000,0.000,89.000,14.000,94.000
321,121.000,157.000,94.000,12.000,97.000,0.000,0.000,0.000,89.000,13.000,94.000
322,121.000,158.000,95.000,12.000,97.000,0.000,0.000,0.000,89.000,15.000,94.000
323,121.000,158.000,95.000,12.000,97.000,0.000,0.000,0.000,95.000,15.000,94.000
324,120.000,158.000,94.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,94.000
325,120.000,157.000,94.000,12.000,98.000,0.000,0.000,0.000,97.000,15.000,94.000
326,120.000,156.000,94.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,93.000
327,119.000,156.000,93.000,12.000,98.000,0.000,0.000,0.000,97.000,15.000,93.000
328,119.000,156.000,93.000,12.000,98.000,0.000,0.000,0.000,97.000,15.000,93.000
329,119.000,156.000,93.000,12.000,98.000,0.000,0.000,0.000,97.000,15.000,93.000
330,119.000,156.000,93.000,12.000,98.000,0.000,0.000,0.000,97.000,14.000,93.000
331,119.000,156.000,93.000,12.000,98.000,0.000,0.000,0.000,97.000,14.000,93.000
332,119.000,156.000,93.000,12.000,98.000,0.000,0.000,0.000,97.000,14.000,93.000
333,119.000,156.000,93.000,12.000,98.000,0.000,0.000,0.000,97.000,14.000,93.000
334,119.000,155.000,93.000,12.000,98.000,0.000,0.000,0.000,98.000,14.000,93.000
335,119.000,155.000,93.000,12.000,98.000,0.000,0.000,0.000,98.000,14.000,93.000
336,119.000,156.000,93.000,13.000,98.000,0.000,0.000,0.000,98.000,14.000,94.000
337,119.000,155.000,93.000,12.000,98.000,0.000,0.000,0.000,98.000,14.000,94.000
338,119.000,155.000,93.000,12.000,97.000,0.000,0.000,0.000,97.000,14.000,94.000
339,119.000,156.000,93.000,13.000,97.000,0.000,0.000,0.000,97.000,14.000,94.000
340,119.000,156.000,94.000,13.000,97.000,0.000,0.000,0.000,97.000,14.000,94.000
341,119.000,156.000,94.000,12.000,97.000,0.000,0.000,0.000,97.000,14.000,94.000
342,119.000,156.000,94.000,13.000,97.000,0.000,0.000,0.000,97.000,14.000,94.000
343,119.000,156.000,94.000,12.000,97.000,0.000,0.000,0.000,97.000,14.000,94.000
344,119.000,156.000,94.000,12.000,97.000,0.000,0.000,0.000,97.000,14.000,94.000
345,119.000,156.000,94.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,94.000
346,119.000,156.000,94.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,94.000
347,119.000,156.000,94.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,94.000
348,119.000,156.000,94.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,93.000
349,120.000,156.000,94.000,12.000,97.000,0.000,0.000,0.000,96.000,15.000,93.000
350,120.000,157.000,94.000,12.000,97.000,0.000,0.000,0.000,96.000,13.000,93.000
351,120.000,157.000,94.000,12.000,97.000,0.000,0.000,0.000,97.000,13.000,93.000
352,120.000,157.000,94.000,12.000,97.000,0.000,0.000,0.000,97.000,13.000,94.000
353,120.000,157.000,94.000,12.000,97.000,0.000,0.000,0.000,97.000,13.000,94.000
354,120.000,157.000,94.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,94.000
355,120.000,157.000,94.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,94.000
356,119.000,156.000,94.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,94.000
357,119.000,156.000,94.000,12.000,98.000,0.000,0.000,0.000,97.000,17.000,94.000
358,119.000,155.000,93.000,12.000,98.000,0.000,0.000,0.000,97.000,17.000,94.000
359,119.000,155.000,93.000,12.000,98.000,0.000,0.000,0.000,97.000,17.000,94.000
360,119.000,155.000,93.000,12.000,98.000,0.000,0.000,0.000,97.000,17.000,94.000
361,119.000,155.000,93.000,13.000,97.000,0.000,0.000,0.000,97.000,17.000,94.000
362,118.000,155.000,93.000,12.000,98.000,0.000,0.000,0.000,97.000,16.000,94.000
363,119.000,155.000,93.000,12.000,98.000,0.000,0.000,0.000,97.000,16.000,94.000
364,119.000,156.000,93.000,12.000,97.000,0.000,0.000,0.000,97.000,16.000,94.000
365,119.000,156.000,93.000,12.000,97.000,0.000,0.000,0.000,97.000,16.000,94.000
366,120.000,157.000,94.000,12.000,97.000,0.000,0.000,0.000,97.000,16.000,94.000
367,120.000,158.000,94.000,12.000,96.000,0.000,0.000,0.000,97.000,15.000,94.000
368,119.000,157.000,93.000,12.000,96.000,0.000,0.000,0.000,97.000,15.000,94.000
369,118.000,156.000,93.000,12.000,95.000,0.000,0.000,0.000,88.000,15.000,93.000
370,117.000,155.000,92.000,12.000,95.000,0.000,0.000,0.000,86.000,15.000,93.000
371,117.000,155.000,91.000,12.000,94.000,0.000,0.000,0.000,86.000,15.000,93.000
372,116.000,154.000,91.000,12.000,93.000,0.000,0.000,0.000,86.000,14.000,93.000
373,116.000,153.000,90.000,12.000,93.000,0.000,0.000,0.000,86.000,14.000,93.000
374,115.000,152.000,90.000,12.000,93.000,0.000,0.000,0.000,85.000,14.000,93.000
375,115.000,152.000,89.000,12.000,92.000,0.000,0.000,0.000,84.000,14.000,93.000
376,115.000,152.000,89.000,12.000,92.000,0.000,0.000,0.000,84.000,14.000,93.000
377,114.000,152.000,89.000,12.000,91.000,0.000,0.000,0.000,90.000,14.000,93.000
378,114.000,152.000,89.000,12.000,91.000,0.000,0.000,0.000,91.000,14.000,93.000
379,115.000,152.000,89.000,12.000,91.000,0.000,0.000,0.000,91.000,14.000,93.000
380,115.000,152.000,89.000,12.000,91.000,0.000,0.000,0.000,91.000,14.000,94.000
381,115.000,153.000,90.000,12.000,91.000,0.000,0.000,0.000,91.000,12.000,94.000
382,116.000,153.000,90.000,12.000,91.000,0.000,0.000,0.000,92.000,12.000,94.000
383,116.000,153.000,90.000,12.000,92.000,0.000,0.000,0.000,92.000,12.000,94.000
384,116.000,153.000,90.000,12.000,92.000,0.000,0.000,0.000,92.000,12.000,94.000
385,117.000,154.000,91.000,12.000,92.000,0.000,0.000,0.000,93.000,12.000,95.000
386,117.000,154.000,92.000,12.000,93.000,0.000,0.000,0.000,93.000,12.000,95.000
387,118.000,155.000,92.000,12.000,93.000,0.000,0.000,0.000,93.000,12.000,95.000
388,118.000,155.000,92.000,12.000,94.000,0.000,0.000,0.000,94.000,12.000,95.000
389,119.000,156.000,93.000,12.000,94.000,0.000,0.000,0.000,94.000,12.000,95.000
390,120.000,157.000,94.000,12.000,94.000,0.000,0.000,0.000,94.000,12.000,94.000
391,120.000,157.000,95.000,13.000,94.000,0.000,0.000,0.000,94.000,13.000,94.000
392,121.000,157.000,95.000,13.000,94.000,0.000,0.000,0.000,94.000,13.000,94.000
393,121.000,158.000,96.000,14.000,95.000,0.000,0.000,0.000,94.000,13.000,94.000
394,122.000,158.000,96.000,13.000,95.000,0.000,0.000,0.000,95.000,13.000,94.000
395,122.000,159.000,97.000,13.000,95.000,0.000,0.000,0.000,96.000,13.000,94.000
396,123.000,159.000,97.000,13.000,95.000,0.000,0.000,0.000,96.000,14.000,93.000
397,123.000,159.000,97.000,13.000,96.000,0.000,0.000,0.000,96.000,14.000,93.000
398,123.000,160.000,97.000,13.000,96.000,0.000,0.000,0.000,97.000,14.000,93.000
399,123.000,160.000,97.000,13.000,96.000,0.000,0.000,0.000,97.000,15.000,93.000
400,123.000,159.000,97.000,13.000,96.000,0.000,0.000,0.000,97.000,15.000,93.000
401,122.000,159.000,97.000,13.000,97.000,0.000,0.000,0.000,97.000,15.000,93.000
402,123.000,159.000,97.000,13.000,97.000,0.000,0.000,0.000,97.000,15.000,93.000
403,122.000,159.000,96.000,13.000,97.000,0.000,0.000,0.000,97.000,15.000,93.000
404,122.000,159.000,96.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,93.000
405,122.000,158.000,96.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,93.000
406,121.000,158.000,95.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,93.000
407,121.000,158.000,95.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,93.000
408,121.000,158.000,95.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,93.000
409,121.000,158.000,95.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,93.000
410,121.000,158.000,94.000,12.000,98.000,0.000,0.000,0.000,97.000,15.000,93.000
411,121.000,157.000,94.000,12.000,98.000,0.000,0.000,0.000,98.000,15.000,93.000
412,119.000,156.000,93.000,12.000,98.000,0.000,0.000,0.000,98.000,15.000,94.000
413,118.000,154.000,92.000,12.000,99.000,0.000,0.000,0.000,98.000,15.000,94.000
414,117.000,154.000,92.000,12.000,99.000,0.000,0.000,0.000,98.000,15.000,94.000
415,116.000,153.000,91.000,12.000,99.000,0.000,0.000,0.000,98.000,15.000,94.000
416,116.000,152.000,90.000,12.000,99.000,0.000,0.000,0.000,97.000,15.000,94.000
417,116.000,152.000,90.000,12.000,98.000,0.000,0.000,0.000,97.000,15.000,94.000
418,116.000,152.000,91.000,12.000,98.000,0.000,0.000,0.000,97.000,15.000,94.000
419,116.000,152.000,91.000,12.000,98.000,0.000,0.000,0.000,97.000,15.000,94.000
420,117.000,153.000,91.000,12.000,98.000,0.000,0.000,0.000,97.000,15.000,94.000
421,117.000,153.000,92.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,94.000
422,117.000,154.000,92.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,94.000
423,118.000,154.000,92.000,12.000,97.000,0.000,0.000,0.000,97.000,15.000,94.000
424,119.000,155.000,93.000,12.000,97.000,0.000,0.000,0.000,96.000,14.000,94.000
425,120.000,156.000,94.000,12.000,97.000,0.000,0.000,0.000,96.000,14.000,94.000
426,120.000,157.000,95.000,12.000,97.000,0.000,0.000,0.000,96.000,14.000,94.000
427,121.000,158.000,96.000,13.000,97.000,0.000,0.000,0.000,96.000,14.000,93.000
428,122.000,159.000,96.000,12.000,97.000,0.000,0.000,0.000,96.000,14.000,93.000
429,123.000,159.000,96.000,12.000,97.000,0.000,0.000,0.000,96.000,14.000,93.000
430,123.000,160.000,97.000,13.000,97.000,0.000,0.000,0.000,96.000,14.000,93.000
431,123.000,160.000,97.000,12.000,97.000,0.000,0.000,0.000,96.000,14.000,93.000
432,123.000,160.000,97.000,12.000,97.000,0.000,0.000,0.000,96.000,14.000,94.000
433,124.000,160.000,97.000,12.000,97.000,0.000,0.000,0.000,96.000,14.000,94.000
434,123.000,160.000,97.000,12.000,97.000,0.000,0.000,0.000,96.000,13.000,94.000
435,123.000,160.000,97.000,12.000,97.000,0.000,0.000,0.000,97.000,13.000,94.000
436,123.000,160.000,97.000,12.000,97.000,0.000,0.000,0.000,97.000,13.000,94.000
437,122.000,159.000,96.000,13.000,97.000,0.000,0.000,0.000,97.000,14.000,94.000
438,122.000,159.000,96.000,12.000,97.000,0.000,0.000,0.000,97.000,14.000,94.000
439,122.000,158.000,95.000,12.000,97.000,0.000,0.000,0.000,97.000,14.000,95.000
440,121.000,159.000,95.000,12.000,97.000,0.000,0.000,0.000,97.000,16.000,95.000
441,121.000,158.000,95.000,12.000,97.000,0.000,0.000,0.000,97.000,16.000,95.000
442,121.000,158.000,95.000,12.000,98.000,0.000,0.000,0.000,97.000,16.000,95.000
443,121.000,158.000,95.000,12.000,98.000,0.000,0.000,0.000,97.000,16.000,95.000
444,121.000,158.000,95.000,12.000,97.000,0.000,0.000,0.000,97.000,16.000,95.000
445,121.000,158.000,95.000,12.000,97.000,0.000,0.000,0.000,97.000,16.000,95.000
446,121.000,159.000,95.000,12.000,98.000,0.000,0.000,0.000,97.000,16.000,94.000
447,121.000,158.000,95.000,12.000,98.000,0.000,0.000,0.000,97.000,16.000,94.000
448,121.000,158.000,95.000,12.000,98.000,0.000,0.000,0.000,98.000,16.000,94.000
449,120.000,157.000,94.000,12.000,98.000,0.000,0.000,0.000,98.000,16.000,94.000
450,120.000,157.000,94.000,12.000,98.000,0.000,0.000,0.000,98.000,16.000,94.000
451,120.000,157.000,94.000,12.000,98.000,0.000,0.000,0.000,98.000,16.000,94.000
452,120.000,157.000,94.000,12.000,98.000,0.000,0.000,0.000,98.000,16.000,94.000
453,120.000,157.000,93.000,12.000,98.000,0.000,0.000,0.000,98.000,16.000,93.000
454,120.000,157.000,94.000,12.000,98.000,0.000,0.000,0.000,98.000,16.000,93.000
455,119.000,157.000,94.000,12.000,98.000,0.000,0.000,0.000,98.000,14.000,93.000
456,119.000,157.000,93.000,12.000,98.000,0.000,0.000,0.000,98.000,14.000,93.000
457,119.000,156.000,93.000,12.000,98.000,0.000,0.000,0.000,98.000,14.000,93.000
458,118.000,156.000,93.000,12.000,98.000,0.000,0.000,0.000,97.000,14.000,93.000
459,119.000,156.000,93.000,12.000,98.000,0.000,0.000,0.000,97.000,14.000,93.000
460,118.000,156.000,93.000,12.000,97.000,0.000,0.000,0.000,97.000,13.000,93.000
461,118.000,155.000,93.000,12.000,97.000,0.000,0.000,0.000,97.000,13.000,93.000
462,118.000,155.000,93.000,12.000,97.000,0.000,0.000,0.000,97.000,13.000,93.000
463,118.000,155.000,92.000,12.000,96.000,0.000,0.000,0.000,97.000,13.000,93.000
464,118.000,155.000,92.000,12.000,96.000,0.000,0.000,0.000,96.000,13.000,93.000
465,119.000,155.000,93.000,12.000,96.000,0.000,0.000,0.000,96.000,13.000,93.000
466,119.000,156.000,93.000,12.000,96.000,0.000,0.000,0.000,96.000,13.000,93.000
467,120.000,157.000,94.000,13.000,96.000,0.000,0.000,0.000,96.000,14.000,92.000
468,121.000,158.000,95.000,12.000,96.000,0.000,0.000,0.000,96.000,14.000,92.000
469,121.000,158.000,95.000,13.000,96.000,0.000,0.000,0.000,96.000,14.000,92.000
470,121.000,159.000,96.000,12.000,95.000,0.000,0.000,0.000,96.000,14.000,92.000
471,121.000,158.000,96.000,12.000,95.000,0.000,0.000,0.000,96.000,14.000,92.000
472,122.000,158.000,96.000,12.000,95.000,0.000,0.000,0.000,96.000,15.000,92.000
473,123.000,160.000,96.000,13.000,95.000,0.000,0.000,0.000,96.000,15.000,92.000
474,123.000,160.000,97.000,13.000,95.000,0.000,0.000,0.000,96.000,15.000,92.000
475,123.000,160.000,97.000,13.000,96.000,0.000,0.000,0.000,96.000,17.000,92.000
476,123.000,160.000,97.000,13.000,96.000,0.000,0.000,0.000,96.000,17.000,92.000
477,124.000,161.000,98.000,13.000,96.000,0.000,0.000,0.000,96.000,21.000,91.000
478,124.000,161.000,98.000,13.000,95.000,0.000,0.000,0.000,95.000,21.000,91.000
479,124.000,161.000,97.000,13.000,95.000,0.000,0.000,0.000,95.000,21.000,92.000
480,123.000,161.000,97.000,12.000,95.000,0.000,0.000,0.000,94.000,21.000,92.000
481,122.000,160.000,96.000,12.000,94.000,0.000,0.000,0.000,94.000,20.000,92.000
482,121.000,160.000,95.000,12.000,94.000,0.000,0.000,0.000,93.000,19.000,92.000
483,120.000,158.000,94.000,12.000,93.000,0.000,0.000,0.000,92.000,18.000,92.000
484,119.000,158.000,93.000,12.000,93.000,0.000,0.000,0.000,92.000,17.000,92.000
485,118.000,157.000,92.000,12.000,92.000,0.000,0.000,0.000,91.000,16.000,92.000
486,117.000,156.000,92.000,13.000,92.000,0.000,0.000,0.000,91.000,18.000,92.000
487,115.000,154.000,90.000,12.000,91.000,0.000,0.000,0.000,91.000,18.000,92.000
488,114.000,153.000,89.000,12.000,91.000,0.000,0.000,0.000,91.000,18.000,93.000
489,113.000,151.000,88.000,12.000,91.000,0.000,0.000,0.000,90.000,18.000,93.000
490,113.000,151.000,87.000,12.000,90.000,0.000,0.000,0.000,88.000,18.000,93.000
491,113.000,151.000,87.000,13.000,89.000,0.000,0.000,0.000,87.000,16.000,93.000
492,112.000,150.000,87.000,13.000,88.000,0.000,0.000,0.000,86.000,16.000,93.000
493,112.000,150.000,87.000,12.000,88.000,0.000,0.000,0.000,85.000,16.000,93.000
494,112.000,150.000,87.000,12.000,87.000,0.000,0.000,0.000,85.000,16.000,93.000
495,113.000,150.000,87.000,12.000,86.000,0.000,0.000,0.000,85.000,16.000,94.000
496,113.000,151.000,88.000,12.000,85.000,0.000,0.000,0.000,85.000,16.000,94.000
497,115.000,152.000,89.000,12.000,85.000,0.000,0.000,0.000,85.000,16.000,94.000
498,115.000,152.000,89.000,12.000,85.000,0.000,0.000,0.000,87.000,16.000,94.000
499,117.000,153.000,90.000,12.000,87.000,0.000,0.000,0.000,87.000,16.000,94.000
500,117.000,155.000,91.000,12.000,88.000,0.000,0.000,0.000,90.000,16.000,94.000
501,117.000,155.000,91.000,12.000,88.000,0.000,0.000,0.000,91.000,13.000,95.000
502,117.000,154.000,91.000,12.000,90.000,0.000,0.000,0.000,92.000,13.000,95.000
503,117.000,154.000,91.000,12.000,90.000,0.000,0.000,0.000,93.000,13.000,95.000
504,116.000,153.000,91.000,12.000,92.000,0.000,0.000,0.000,93.000,13.000,95.000
505,117.000,153.000,91.000,12.000,92.000,0.000,0.000,0.000,93.000,13.000,95.000
506,117.000,153.000,91.000,12.000,94.000,0.000,0.000,0.000,94.000,12.000,95.000
507,117.000,153.000,91.000,12.000,94.000,0.000,0.000,0.000,94.000,12.000,95.000
508,117.000,154.000,92.000,12.000,94.000,0.000,0.000,0.000,94.000,12.000,95.000
509,118.000,154.000,92.000,12.000,95.000,0.000,0.000,0.000,94.000,12.000,95.000
510,119.000,155.000,93.000,12.000,95.000,0.000,0.000,0.000,94.000,12.000,95.000
511,119.000,156.000,94.000,13.000,94.000,0.000,0.000,0.000,94.000,12.000,95.000
512,121.000,157.000,95.000,13.000,94.000,0.000,0.000,0.000,94.000,12.000,95.000
513,121.000,158.000,96.000,13.000,94.000,0.000,0.000,0.000,94.000,12.000,95.000
514,122.000,159.000,97.000,12.000,95.000,0.000,0.000,0.000,94.000,12.000,95.000
515,123.000,160.000,97.000,14.000,95.000,0.000,0.000,0.000,94.000,12.000,95.000
516,124.000,161.000,99.000,13.000,94.000,0.000,0.000,0.000,94.000,12.000,95.000
517,125.000,162.000,99.000,14.000,93.000,0.000,0.000,0.000,94.000,12.000,95.000
518,125.000,162.000,99.000,13.000,93.000,0.000,0.000,0.000,94.000,15.000,95.000
519,124.000,162.000,98.000,13.000,93.000,0.000,0.000,0.000,94.000,15.000,95.000
520,124.000,161.000,98.000,14.000,93.000,0.000,0.000,0.000,94.000,16.000,95.000
521,122.000,160.000,97.000,13.000,92.000,0.000,0.000,0.000,94.000,16.000,95.000
522,121.000,159.000,96.000,13.000,91.000,0.000,0.000,0.000,94.000,16.000,94.000
523,121.000,158.000,95.000,12.000,91.000,0.000,0.000,0.000,94.000,16.000,94.000
524,120.000,157.000,94.000,12.000,91.000,0.000,0.000,0.000,94.000,15.000,94.000
525,121.000,158.000,94.000,12.000,91.000,0.000,0.000,0.000,94.000,14.000,95.000
526,120.000,158.000,94.000,12.000,91.000,0.000,0.000,0.000,94.000,19.000,95.000
527,120.000,157.000,94.000,12.000,92.000,0.000,0.000,0.000,115.000,19.000,96.000
528,120.000,157.000,94.000,12.000,93.000,0.000,0.000,0.000,115.000,19.000,97.000
529,119.000,156.000,93.000,12.000,93.000,0.000,0.000,0.000,115.000,19.000,97.000
530,119.000,156.000,93.000,12.000,94.000,0.000,0.000,0.000,115.000,19.000,97.000
531,118.000,155.000,92.000,12.000,94.000,0.000,0.000,0.000,115.000,19.000,97.000
532,118.000,155.000,92.000,12.000,95.000,0.000,0.000,0.000,95.000,19.000,97.000
533,118.000,154.000,91.000,12.000,95.000,0.000,0.000,0.000,95.000,19.000,97.000
534,118.000,154.000,92.000,12.000,95.000,0.000,0.000,0.000,95.000,19.000,97.000
535,117.000,153.000,91.000,12.000,95.000,0.000,0.000,0.000,95.000,19.000,97.000
536,116.000,153.000,91.000,12.000,95.000,0.000,0.000,0.000,95.000,19.000,97.000
537,116.000,152.000,90.000,12.000,96.000,0.000,0.000,0.000,95.000,18.000,97.000
538,116.000,151.000,90.000,12.000,96.000,0.000,0.000,0.000,95.000,15.000,96.000
539,116.000,151.000,90.000,12.000,96.000,0.000,0.000,0.000,95.000,15.000,96.000
540,115.000,151.000,90.000,12.000,97.000,0.000,0.000,0.000,95.000,15.000,96.000
541,116.000,151.000,91.000,12.000,97.000,0.000,0.000,0.000,95.000,15.000,96.000
542,116.000,151.000,91.000,12.000,97.000,0.000,0.000,0.000,95.000,14.000,96.000
543,116.000,151.000,91.000,11.000,97.000,0.000,0.000,0.000,95.000,14.000,96.000
544,116.000,152.000,91.000,12.000,97.000,0.000,0.000,0.000,95.000,14.000,96.000
545,117.000,153.000,92.000,12.000,96.000,0.000,0.000,0.000,96.000,14.000,94.000
546,118.000,153.000,92.000,12.000,96.000,0.000,0.000,0.000,96.000,14.000,94.000
547,118.000,154.000,93.000,12.000,96.000,0.000,0.000,0.000,96.000,14.000,94.000
548,118.000,154.000,93.000,12.000,96.000,0.000,0.000,0.000,96.000,14.000,94.000
549,119.000,155.000,93.000,12.000,96.000,0.000,0.000,0.000,96.000,14.000,94.000
550,119.000,155.000,93.000,12.000,96.000,0.000,0.000,0.000,96.000,13.000,94.000
551,119.000,155.000,93.000,12.000,96.000,0.000,0.000,0.000,96.000,13.000,94.000
552,119.000,155.000,94.000,12.000,96.000,0.000,0.000,0.000,96.000,13.000,94.000
553,119.000,155.000,94.000,13.000,96.000,0.000,0.000,0.000,96.000,13.000,94.000
554,119.000,155.000,94.000,12.000,96.000,0.000,0.000,0.000,96.000,13.000,94.000
555,119.000,155.000,93.000,12.000,96.000,0.000,0.000,0.000,96.000,13.000,94.000
556,119.000,155.000,93.000,12.000,96.000,0.000,0.000,0.000,96.000,12.000,94.000
557,119.000,155.000,93.000,12.000,96.000,0.000,0.000,0.000,96.000,11.000,94.000
558,120.000,156.000,94.000,12.000,96.000,0.000,0.000,0.000,96.000,10.000,94.000
559,120.000,156.000,94.000,12.000,97.000,0.000,0.000,0.000,97.000,11.000,94.000
560,119.000,156.000,94.000,12.000,97.000,0.000,0.000,0.000,97.000,11.000,94.000
561,119.000,155.000,93.000,12.000,97.000,0.000,0.000,0.000,98.000,11.000,94.000
562,118.000,155.000,93.000,12.000,98.000,0.000,0.000,0.000,98.000,11.000,94.000
